CountryID,Name,MovieID,Population,Language,Cities
US,United States of America,862,5000000.0,Unknown,Unknown
US,United States of America,8844,5000000.0,Unknown,Unknown
US,United States of America,15602,5000000.0,Unknown,Unknown
US,United States of America,31357,5000000.0,Unknown,Unknown
US,United States of America,11862,5000000.0,Unknown,Unknown
US,United States of America,949,5000000.0,Unknown,Unknown
DE,Germany,11860,83000000.0,German,"Berlin, Munich, Hamburg"
US,United States of America,11860,5000000.0,Unknown,Unknown
US,United States of America,45325,5000000.0,Unknown,Unknown
US,United States of America,9091,5000000.0,Unknown,Unknown
GB,United Kingdom,710,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,710,5000000.0,Unknown,Unknown
US,United States of America,9087,5000000.0,Unknown,Unknown
FR,France,12110,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,12110,5000000.0,Unknown,Unknown
US,United States of America,21032,5000000.0,Unknown,Unknown
US,United States of America,10858,5000000.0,Unknown,Unknown
FR,France,1408,65000000.0,French,"Paris, Marseille, Lyon"
DE,Germany,1408,83000000.0,German,"Berlin, Munich, Hamburg"
IT,Italy,1408,5000000.0,Unknown,Unknown
US,United States of America,1408,5000000.0,Unknown,Unknown
FR,France,524,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,524,5000000.0,Unknown,Unknown
GB,United Kingdom,4584,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,4584,5000000.0,Unknown,Unknown
US,United States of America,5,5000000.0,Unknown,Unknown
US,United States of America,9273,5000000.0,Unknown,Unknown
US,United States of America,11517,5000000.0,Unknown,Unknown
US,United States of America,8012,5000000.0,Unknown,Unknown
US,United States of America,1710,5000000.0,Unknown,Unknown
FR,France,9691,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,9691,5000000.0,Unknown,Unknown
US,United States of America,12665,5000000.0,Unknown,Unknown
US,United States of America,451,5000000.0,Unknown,Unknown
IT,Italy,16420,5000000.0,Unknown,Unknown
US,United States of America,9263,5000000.0,Unknown,Unknown
GB,United Kingdom,17015,67000000.0,English,"London, Manchester, Birmingham"
FR,France,17015,65000000.0,French,"Paris, Marseille, Lyon"
FR,France,902,65000000.0,French,"Paris, Marseille, Lyon"
DE,Germany,902,83000000.0,German,"Berlin, Munich, Hamburg"
ES,Spain,902,5000000.0,Unknown,Unknown
CN,China,37557,5000000.0,Unknown,Unknown
FR,France,37557,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,9909,5000000.0,Unknown,Unknown
US,United States of America,63,5000000.0,Unknown,Unknown
FR,France,78802,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,78802,5000000.0,Unknown,Unknown
AU,Australia,9598,25000000.0,English,"Sydney, Melbourne, Brisbane"
US,United States of America,9598,5000000.0,Unknown,Unknown
FR,France,47018,65000000.0,French,"Paris, Marseille, Lyon"
GB,United Kingdom,47018,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,687,5000000.0,Unknown,Unknown
GB,United Kingdom,687,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,139405,5000000.0,Unknown,Unknown
US,United States of America,33689,5000000.0,Unknown,Unknown
US,United States of America,9603,5000000.0,Unknown,Unknown
ZA,South Africa,34615,5000000.0,Unknown,Unknown
GB,United Kingdom,31174,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,31174,5000000.0,Unknown,Unknown
US,United States of America,11443,5000000.0,Unknown,Unknown
US,United States of America,35196,5000000.0,Unknown,Unknown
US,United States of America,9312,5000000.0,Unknown,Unknown
US,United States of America,577,5000000.0,Unknown,Unknown
US,United States of America,11861,5000000.0,Unknown,Unknown
US,United States of America,807,5000000.0,Unknown,Unknown
US,United States of America,10530,5000000.0,Unknown,Unknown
CA,Canada,8391,38000000.0,"English, French","Toronto, Vancouver, Montreal"
US,United States of America,629,5000000.0,Unknown,Unknown
US,United States of America,11448,5000000.0,Unknown,Unknown
IT,Italy,49133,5000000.0,Unknown,Unknown
FR,France,49133,65000000.0,French,"Paris, Marseille, Lyon"
CH,Switzerland,49133,5000000.0,Unknown,Unknown
US,United States of America,26441,5000000.0,Unknown,Unknown
FR,France,97406,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,97406,5000000.0,Unknown,Unknown
US,United States of America,9089,5000000.0,Unknown,Unknown
BE,Belgium,11010,5000000.0,Unknown,Unknown
FR,France,11010,65000000.0,French,"Paris, Marseille, Lyon"
IT,Italy,11010,5000000.0,Unknown,Unknown
CA,Canada,99040,38000000.0,"English, French","Toronto, Vancouver, Montreal"
US,United States of America,11359,5000000.0,Unknown,Unknown
US,United States of America,17182,5000000.0,Unknown,Unknown
US,United States of America,2054,5000000.0,Unknown,Unknown
US,United States of America,10607,5000000.0,Unknown,Unknown
US,United States of America,19760,5000000.0,Unknown,Unknown
US,United States of America,9536,5000000.0,Unknown,Unknown
US,United States of America,11525,5000000.0,Unknown,Unknown
US,United States of America,40628,5000000.0,Unknown,Unknown
FR,France,4482,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,10634,5000000.0,Unknown,Unknown
US,United States of America,755,5000000.0,Unknown,Unknown
US,United States of America,11859,5000000.0,Unknown,Unknown
US,United States of America,28387,5000000.0,Unknown,Unknown
FR,France,48750,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,20927,5000000.0,Unknown,Unknown
US,United States of America,36929,5000000.0,Unknown,Unknown
CA,Canada,9102,38000000.0,"English, French","Toronto, Vancouver, Montreal"
JP,Japan,9102,126000000.0,Japanese,"Tokyo, Osaka, Kyoto"
US,United States of America,9102,5000000.0,Unknown,Unknown
DE,Germany,124626,83000000.0,German,"Berlin, Munich, Hamburg"
US,United States of America,124626,5000000.0,Unknown,Unknown
US,United States of America,27526,5000000.0,Unknown,Unknown
US,United States of America,9623,5000000.0,Unknown,Unknown
IR,Iran,46785,5000000.0,Unknown,Unknown
US,United States of America,400,5000000.0,Unknown,Unknown
NL,Netherlands,880,5000000.0,Unknown,Unknown
GB,United Kingdom,880,67000000.0,English,"London, Manchester, Birmingham"
BE,Belgium,880,5000000.0,Unknown,Unknown
US,United States of America,146599,5000000.0,Unknown,Unknown
GB,United Kingdom,8447,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,8447,5000000.0,Unknown,Unknown
US,United States of America,10534,5000000.0,Unknown,Unknown
US,United States of America,17414,5000000.0,Unknown,Unknown
US,United States of America,13997,5000000.0,Unknown,Unknown
US,United States of America,2086,5000000.0,Unknown,Unknown
US,United States of America,61548,5000000.0,Unknown,Unknown
US,United States of America,9095,5000000.0,Unknown,Unknown
US,United States of America,12158,5000000.0,Unknown,Unknown
US,United States of America,9283,5000000.0,Unknown,Unknown
US,United States of America,9208,5000000.0,Unknown,Unknown
GB,United Kingdom,40154,67000000.0,English,"London, Manchester, Birmingham"
FR,France,406,65000000.0,French,"Paris, Marseille, Lyon"
GB,United Kingdom,45549,67000000.0,English,"London, Manchester, Birmingham"
GB,United Kingdom,63076,67000000.0,English,"London, Manchester, Birmingham"
CA,Canada,63076,38000000.0,"English, French","Toronto, Vancouver, Montreal"
US,United States of America,63076,5000000.0,Unknown,Unknown
DE,Germany,63076,83000000.0,German,"Berlin, Munich, Hamburg"
US,United States of America,11062,5000000.0,Unknown,Unknown
US,United States of America,13685,5000000.0,Unknown,Unknown
US,United States of America,47475,5000000.0,Unknown,Unknown
US,United States of America,2045,5000000.0,Unknown,Unknown
US,United States of America,9614,5000000.0,Unknown,Unknown
US,United States of America,688,5000000.0,Unknown,Unknown
DE,Germany,11907,83000000.0,German,"Berlin, Munich, Hamburg"
US,United States of America,10874,5000000.0,Unknown,Unknown
US,United States of America,197,5000000.0,Unknown,Unknown
US,United States of America,103,5000000.0,Unknown,Unknown
HK,Hong Kong,33542,5000000.0,Unknown,Unknown
US,United States of America,43566,5000000.0,Unknown,Unknown
CA,Canada,71754,38000000.0,"English, French","Toronto, Vancouver, Montreal"
GB,United Kingdom,71754,67000000.0,English,"London, Manchester, Birmingham"
FR,France,43612,65000000.0,French,"Paris, Marseille, Lyon"
GB,United Kingdom,51352,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,51352,5000000.0,Unknown,Unknown
NL,Netherlands,51352,5000000.0,Unknown,Unknown
DE,Germany,16934,83000000.0,German,"Berlin, Munich, Hamburg"
FR,France,16934,65000000.0,French,"Paris, Marseille, Lyon"
GB,United Kingdom,16934,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,10324,5000000.0,Unknown,Unknown
US,United States of America,78406,5000000.0,Unknown,Unknown
US,United States of America,55731,5000000.0,Unknown,Unknown
CA,Canada,32119,38000000.0,"English, French","Toronto, Vancouver, Montreal"
US,United States of America,11066,5000000.0,Unknown,Unknown
HK,Hong Kong,11104,5000000.0,Unknown,Unknown
IT,Italy,37975,5000000.0,Unknown,Unknown
US,United States of America,2074,5000000.0,Unknown,Unknown
DE,Germany,27793,83000000.0,German,"Berlin, Munich, Hamburg"
US,United States of America,27793,5000000.0,Unknown,Unknown
TN,Tunisia,44284,5000000.0,Unknown,Unknown
FR,France,44284,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,32622,5000000.0,Unknown,Unknown
GB,United Kingdom,73067,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,73067,5000000.0,Unknown,Unknown
FR,France,73067,65000000.0,French,"Paris, Marseille, Lyon"
IE,Ireland,73067,5000000.0,Unknown,Unknown
US,United States of America,11863,5000000.0,Unknown,Unknown
DO,Dominican Republic,55475,5000000.0,Unknown,Unknown
US,United States of America,124636,5000000.0,Unknown,Unknown
US,United States of America,9101,5000000.0,Unknown,Unknown
US,United States of America,123360,5000000.0,Unknown,Unknown
US,United States of America,5757,5000000.0,Unknown,Unknown
GB,United Kingdom,39428,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,9302,5000000.0,Unknown,Unknown
US,United States of America,11000,5000000.0,Unknown,Unknown
HR,Croatia,249882,5000000.0,Unknown,Unknown
CA,Canada,249882,38000000.0,"English, French","Toronto, Vancouver, Montreal"
US,United States of America,249882,5000000.0,Unknown,Unknown
US,United States of America,16388,5000000.0,Unknown,Unknown
US,United States of America,9737,5000000.0,Unknown,Unknown
US,United States of America,30765,5000000.0,Unknown,Unknown
US,United States of America,10474,5000000.0,Unknown,Unknown
GB,United Kingdom,22279,67000000.0,English,"London, Manchester, Birmingham"
FR,France,30157,65000000.0,French,"Paris, Marseille, Lyon"
GB,United Kingdom,30157,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,30157,5000000.0,Unknown,Unknown
US,United States of America,568,5000000.0,Unknown,Unknown
GB,United Kingdom,11780,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,11780,5000000.0,Unknown,Unknown
US,United States of America,34996,5000000.0,Unknown,Unknown
GB,United Kingdom,414,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,414,5000000.0,Unknown,Unknown
FR,France,649,65000000.0,French,"Paris, Marseille, Lyon"
IT,Italy,649,5000000.0,Unknown,Unknown
US,United States of America,5894,5000000.0,Unknown,Unknown
CA,Canada,1775,38000000.0,"English, French","Toronto, Vancouver, Montreal"
US,United States of America,1775,5000000.0,Unknown,Unknown
US,United States of America,8839,5000000.0,Unknown,Unknown
US,United States of America,20649,5000000.0,Unknown,Unknown
US,United States of America,10329,5000000.0,Unknown,Unknown
US,United States of America,8963,5000000.0,Unknown,Unknown
US,United States of America,26564,5000000.0,Unknown,Unknown
US,United States of America,8068,5000000.0,Unknown,Unknown
US,United States of America,8512,5000000.0,Unknown,Unknown
US,United States of America,1572,5000000.0,Unknown,Unknown
FR,France,13552,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,13552,5000000.0,Unknown,Unknown
US,United States of America,6520,5000000.0,Unknown,Unknown
FR,France,9073,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,9073,5000000.0,Unknown,Unknown
US,United States of America,10428,5000000.0,Unknown,Unknown
US,United States of America,17447,5000000.0,Unknown,Unknown
CA,Canada,9886,38000000.0,"English, French","Toronto, Vancouver, Montreal"
US,United States of America,9886,5000000.0,Unknown,Unknown
US,United States of America,9482,5000000.0,Unknown,Unknown
US,United States of America,19326,5000000.0,Unknown,Unknown
US,United States of America,9344,5000000.0,Unknown,Unknown
US,United States of America,9071,5000000.0,Unknown,Unknown
US,United States of America,8973,5000000.0,Unknown,Unknown
CA,Canada,15730,38000000.0,"English, French","Toronto, Vancouver, Montreal"
US,United States of America,47608,5000000.0,Unknown,Unknown
US,United States of America,2293,5000000.0,Unknown,Unknown
JP,Japan,9070,126000000.0,Japanese,"Tokyo, Osaka, Kyoto"
US,United States of America,9070,5000000.0,Unknown,Unknown
GB,United Kingdom,68274,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,68274,5000000.0,Unknown,Unknown
DE,Germany,48787,83000000.0,German,"Berlin, Munich, Hamburg"
RU,Russia,48787,5000000.0,Unknown,Unknown
GB,United Kingdom,48787,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,48787,5000000.0,Unknown,Unknown
US,United States of America,34574,5000000.0,Unknown,Unknown
US,United States of America,1642,5000000.0,Unknown,Unknown
US,United States of America,11472,5000000.0,Unknown,Unknown
US,United States of America,36196,5000000.0,Unknown,Unknown
US,United States of America,11980,5000000.0,Unknown,Unknown
US,United States of America,58372,5000000.0,Unknown,Unknown
GB,United Kingdom,32646,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,32646,5000000.0,Unknown,Unknown
US,United States of America,10533,5000000.0,Unknown,Unknown
FR,France,10802,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,10802,5000000.0,Unknown,Unknown
DE,Germany,10149,83000000.0,German,"Berlin, Munich, Hamburg"
JP,Japan,10149,126000000.0,Japanese,"Tokyo, Osaka, Kyoto"
US,United States of America,10149,5000000.0,Unknown,Unknown
US,United States of America,18402,5000000.0,Unknown,Unknown
US,United States of America,9348,5000000.0,Unknown,Unknown
US,United States of America,139408,5000000.0,Unknown,Unknown
US,United States of America,281,5000000.0,Unknown,Unknown
DE,Germany,5967,83000000.0,German,"Berlin, Munich, Hamburg"
FR,France,5967,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,79593,5000000.0,Unknown,Unknown
US,United States of America,47939,5000000.0,Unknown,Unknown
FR,France,36834,65000000.0,French,"Paris, Marseille, Lyon"
BE,Belgium,36834,5000000.0,Unknown,Unknown
GB,United Kingdom,36834,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,9090,5000000.0,Unknown,Unknown
US,United States of America,3512,5000000.0,Unknown,Unknown
US,United States of America,77350,5000000.0,Unknown,Unknown
US,United States of America,9560,5000000.0,Unknown,Unknown
US,United States of America,9804,5000000.0,Unknown,Unknown
FR,France,31611,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,31611,5000000.0,Unknown,Unknown
GB,United Kingdom,49805,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,26258,5000000.0,Unknown,Unknown
FR,France,50797,65000000.0,French,"Paris, Marseille, Lyon"
RU,Russia,50797,5000000.0,Unknown,Unknown
GB,United Kingdom,19155,67000000.0,English,"London, Manchester, Birmingham"
MK,Macedonia,19155,5000000.0,Unknown,Unknown
FR,France,19155,65000000.0,French,"Paris, Marseille, Lyon"
AT,Austria,76,5000000.0,Unknown,Unknown
CH,Switzerland,76,5000000.0,Unknown,Unknown
US,United States of America,76,5000000.0,Unknown,Unknown
US,United States of America,11017,5000000.0,Unknown,Unknown
US,United States of America,37141,5000000.0,Unknown,Unknown
FR,France,9382,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,9382,5000000.0,Unknown,Unknown
US,United States of America,6715,5000000.0,Unknown,Unknown
US,United States of America,18256,5000000.0,Unknown,Unknown
IE,Ireland,22625,5000000.0,Unknown,Unknown
GB,United Kingdom,22625,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,2292,5000000.0,Unknown,Unknown
US,United States of America,1909,5000000.0,Unknown,Unknown
US,United States of America,8984,5000000.0,Unknown,Unknown
US,United States of America,61813,5000000.0,Unknown,Unknown
CA,Canada,61813,38000000.0,"English, French","Toronto, Vancouver, Montreal"
US,United States of America,4954,5000000.0,Unknown,Unknown
US,United States of America,62488,5000000.0,Unknown,Unknown
US,United States of America,10531,5000000.0,Unknown,Unknown
FR,France,10531,65000000.0,French,"Paris, Marseille, Lyon"
GB,United Kingdom,10531,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,11929,5000000.0,Unknown,Unknown
US,United States of America,8467,5000000.0,Unknown,Unknown
TW,Taiwan,10451,5000000.0,Unknown,Unknown
US,United States of America,10451,5000000.0,Unknown,Unknown
CA,Canada,20156,38000000.0,"English, French","Toronto, Vancouver, Montreal"
US,United States of America,18395,5000000.0,Unknown,Unknown
US,United States of America,522,5000000.0,Unknown,Unknown
GB,United Kingdom,397,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,397,5000000.0,Unknown,Unknown
US,United States of America,10525,5000000.0,Unknown,Unknown
US,United States of America,27985,5000000.0,Unknown,Unknown
US,United States of America,15789,5000000.0,Unknown,Unknown
US,United States of America,27303,5000000.0,Unknown,Unknown
US,United States of America,21183,5000000.0,Unknown,Unknown
BE,Belgium,10954,5000000.0,Unknown,Unknown
FR,France,10954,65000000.0,French,"Paris, Marseille, Lyon"
IT,Italy,10954,5000000.0,Unknown,Unknown
US,United States of America,47867,5000000.0,Unknown,Unknown
US,United States of America,72031,5000000.0,Unknown,Unknown
FR,France,72031,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,14275,5000000.0,Unknown,Unknown
NZ,New Zealand,1024,5000000.0,Unknown,Unknown
US,United States of America,13701,5000000.0,Unknown,Unknown
US,United States of America,14819,5000000.0,Unknown,Unknown
US,United States of America,32631,5000000.0,Unknown,Unknown
US,United States of America,11777,5000000.0,Unknown,Unknown
US,United States of America,628,5000000.0,Unknown,Unknown
US,United States of America,87729,5000000.0,Unknown,Unknown
US,United States of America,18713,5000000.0,Unknown,Unknown
US,United States of America,6280,5000000.0,Unknown,Unknown
US,United States of America,9061,5000000.0,Unknown,Unknown
US,United States of America,6071,5000000.0,Unknown,Unknown
US,United States of America,11,5000000.0,Unknown,Unknown
US,United States of America,9587,5000000.0,Unknown,Unknown
US,United States of America,19101,5000000.0,Unknown,Unknown
GB,United Kingdom,49980,67000000.0,English,"London, Manchester, Birmingham"
FR,France,17961,65000000.0,French,"Paris, Marseille, Lyon"
MX,Mexico,18183,126000000.0,Spanish,"Mexico City, Guadalajara, Monterrey"
US,United States of America,4476,5000000.0,Unknown,Unknown
US,United States of America,11008,5000000.0,Unknown,Unknown
US,United States of America,47504,5000000.0,Unknown,Unknown
US,United States of America,32325,5000000.0,Unknown,Unknown
US,United States of America,43742,5000000.0,Unknown,Unknown
US,United States of America,28313,5000000.0,Unknown,Unknown
GB,United Kingdom,11318,67000000.0,English,"London, Manchester, Birmingham"
GB,United Kingdom,3036,67000000.0,English,"London, Manchester, Birmingham"
JP,Japan,3036,126000000.0,Japanese,"Tokyo, Osaka, Kyoto"
US,United States of America,3036,5000000.0,Unknown,Unknown
US,United States of America,24070,5000000.0,Unknown,Unknown
US,United States of America,8986,5000000.0,Unknown,Unknown
US,United States of America,10510,5000000.0,Unknown,Unknown
US,United States of America,17402,5000000.0,Unknown,Unknown
US,United States of America,38722,5000000.0,Unknown,Unknown
FR,France,8438,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,8438,5000000.0,Unknown,Unknown
US,United States of America,11593,5000000.0,Unknown,Unknown
US,United States of America,1945,5000000.0,Unknown,Unknown
US,United States of America,39310,5000000.0,Unknown,Unknown
JP,Japan,109560,126000000.0,Japanese,"Tokyo, Osaka, Kyoto"
US,United States of America,109560,5000000.0,Unknown,Unknown
GB,United Kingdom,56428,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,63105,5000000.0,Unknown,Unknown
US,United States of America,241,5000000.0,Unknown,Unknown
US,United States of America,9058,5000000.0,Unknown,Unknown
NZ,New Zealand,527,5000000.0,Unknown,Unknown
US,United States of America,18220,5000000.0,Unknown,Unknown
US,United States of America,6950,5000000.0,Unknown,Unknown
FR,France,101,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,101,5000000.0,Unknown,Unknown
US,United States of America,63020,5000000.0,Unknown,Unknown
US,United States of America,2307,5000000.0,Unknown,Unknown
US,United States of America,680,5000000.0,Unknown,Unknown
GB,United Kingdom,41478,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,41478,5000000.0,Unknown,Unknown
TW,Taiwan,25296,5000000.0,Unknown,Unknown
GB,United Kingdom,40156,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,11450,5000000.0,Unknown,Unknown
JP,Japan,30304,126000000.0,Japanese,"Tokyo, Osaka, Kyoto"
US,United States of America,30304,5000000.0,Unknown,Unknown
FR,France,10452,65000000.0,French,"Paris, Marseille, Lyon"
DE,Germany,10452,83000000.0,German,"Berlin, Munich, Hamburg"
IT,Italy,10452,5000000.0,Unknown,Unknown
JP,Japan,12106,126000000.0,Japanese,"Tokyo, Osaka, Kyoto"
US,United States of America,12106,5000000.0,Unknown,Unknown
US,United States of America,161495,5000000.0,Unknown,Unknown
US,United States of America,3586,5000000.0,Unknown,Unknown
FR,France,110,65000000.0,French,"Paris, Marseille, Lyon"
PL,Poland,110,5000000.0,Unknown,Unknown
CH,Switzerland,110,5000000.0,Unknown,Unknown
FR,France,108,65000000.0,French,"Paris, Marseille, Lyon"
PL,Poland,108,5000000.0,Unknown,Unknown
FR,France,109,65000000.0,French,"Paris, Marseille, Lyon"
PL,Poland,109,5000000.0,Unknown,Unknown
CN,China,159185,5000000.0,Unknown,Unknown
HK,Hong Kong,159185,5000000.0,Unknown,Unknown
US,United States of America,36357,5000000.0,Unknown,Unknown
CA,Canada,92769,38000000.0,"English, French","Toronto, Vancouver, Montreal"
DE,Germany,28033,83000000.0,German,"Berlin, Munich, Hamburg"
US,United States of America,28033,5000000.0,Unknown,Unknown
US,United States of America,22586,5000000.0,Unknown,Unknown
IE,Ireland,14334,5000000.0,Unknown,Unknown
US,United States of America,14334,5000000.0,Unknown,Unknown
PE,Peru,2636,5000000.0,Unknown,Unknown
US,United States of America,2636,5000000.0,Unknown,Unknown
FR,France,2164,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,2164,5000000.0,Unknown,Unknown
US,United States of America,11395,5000000.0,Unknown,Unknown
US,United States of America,278,5000000.0,Unknown,Unknown
GB,United Kingdom,9905,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,87078,5000000.0,Unknown,Unknown
CU,Cuba,12527,5000000.0,Unknown,Unknown
ES,Spain,12527,5000000.0,Unknown,Unknown
US,United States of America,20306,5000000.0,Unknown,Unknown
AU,Australia,36614,25000000.0,English,"Sydney, Melbourne, Brisbane"
CA,Canada,27993,38000000.0,"English, French","Toronto, Vancouver, Montreal"
US,United States of America,27993,5000000.0,Unknown,Unknown
CN,China,31439,5000000.0,Unknown,Unknown
HK,Hong Kong,31439,5000000.0,Unknown,Unknown
US,United States of America,9067,5000000.0,Unknown,Unknown
US,United States of America,9059,5000000.0,Unknown,Unknown
US,United States of America,193,5000000.0,Unknown,Unknown
US,United States of America,25066,5000000.0,Unknown,Unknown
GB,United Kingdom,46797,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,46797,5000000.0,Unknown,Unknown
US,United States of America,12122,5000000.0,Unknown,Unknown
US,United States of America,11381,5000000.0,Unknown,Unknown
US,United States of America,32636,5000000.0,Unknown,Unknown
US,United States of America,36141,5000000.0,Unknown,Unknown
US,United States of America,95963,5000000.0,Unknown,Unknown
US,United States of America,1587,5000000.0,Unknown,Unknown
US,United States of America,9271,5000000.0,Unknown,Unknown
US,United States of America,2064,5000000.0,Unknown,Unknown
US,United States of America,19855,5000000.0,Unknown,Unknown
CA,Canada,60855,38000000.0,"English, French","Toronto, Vancouver, Montreal"
AU,Australia,236,25000000.0,English,"Sydney, Melbourne, Brisbane"
FR,France,236,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,48287,5000000.0,Unknown,Unknown
US,United States of America,3049,5000000.0,Unknown,Unknown
AU,Australia,2759,25000000.0,English,"Sydney, Melbourne, Brisbane"
DE,Germany,12635,83000000.0,German,"Berlin, Munich, Hamburg"
GB,United Kingdom,12635,67000000.0,English,"London, Manchester, Birmingham"
FR,France,10497,65000000.0,French,"Paris, Marseille, Lyon"
GB,United Kingdom,10497,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,10497,5000000.0,Unknown,Unknown
US,United States of America,11382,5000000.0,Unknown,Unknown
US,United States of America,9331,5000000.0,Unknown,Unknown
US,United States of America,10731,5000000.0,Unknown,Unknown
US,United States of America,10464,5000000.0,Unknown,Unknown
US,United States of America,34152,5000000.0,Unknown,Unknown
US,United States of America,9495,5000000.0,Unknown,Unknown
US,United States of America,29973,5000000.0,Unknown,Unknown
US,United States of America,888,5000000.0,Unknown,Unknown
US,United States of America,13,5000000.0,Unknown,Unknown
GB,United Kingdom,712,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,16295,5000000.0,Unknown,Unknown
US,United States of America,48992,5000000.0,Unknown,Unknown
US,United States of America,10879,5000000.0,Unknown,Unknown
US,United States of America,10660,5000000.0,Unknown,Unknown
US,United States of America,10714,5000000.0,Unknown,Unknown
FR,France,41647,65000000.0,French,"Paris, Marseille, Lyon"
GB,United Kingdom,41647,67000000.0,English,"London, Manchester, Birmingham"
DE,Germany,41647,83000000.0,German,"Berlin, Munich, Hamburg"
BE,Belgium,41647,5000000.0,Unknown,Unknown
US,United States of America,8587,5000000.0,Unknown,Unknown
FR,France,1689,65000000.0,French,"Paris, Marseille, Lyon"
IT,Italy,1689,5000000.0,Unknown,Unknown
LI,Liechtenstein,1689,5000000.0,Unknown,Unknown
GB,United Kingdom,1689,67000000.0,English,"London, Manchester, Birmingham"
US,United States of America,11596,5000000.0,Unknown,Unknown
US,United States of America,854,5000000.0,Unknown,Unknown
US,United States of America,9359,5000000.0,Unknown,Unknown
US,United States of America,23333,5000000.0,Unknown,Unknown
US,United States of America,36593,5000000.0,Unknown,Unknown
US,United States of America,12280,5000000.0,Unknown,Unknown
US,United States of America,2788,5000000.0,Unknown,Unknown
US,United States of America,10427,5000000.0,Unknown,Unknown
US,United States of America,11011,5000000.0,Unknown,Unknown
US,United States of America,49803,5000000.0,Unknown,Unknown
US,United States of America,8987,5000000.0,Unknown,Unknown
US,United States of America,1637,5000000.0,Unknown,Unknown
US,United States of America,15128,5000000.0,Unknown,Unknown
JP,Japan,8831,126000000.0,Japanese,"Tokyo, Osaka, Kyoto"
US,United States of America,8831,5000000.0,Unknown,Unknown
US,United States of America,36955,5000000.0,Unknown,Unknown
US,United States of America,10449,5000000.0,Unknown,Unknown
US,United States of America,10395,5000000.0,Unknown,Unknown
US,United States of America,12160,5000000.0,Unknown,Unknown
US,United States of America,40480,5000000.0,Unknown,Unknown
GB,United Kingdom,52038,67000000.0,English,"London, Manchester, Birmingham"
IE,Ireland,52038,5000000.0,Unknown,Unknown
US,United States of America,29444,5000000.0,Unknown,Unknown
US,United States of America,26352,5000000.0,Unknown,Unknown
US,United States of America,39953,5000000.0,Unknown,Unknown
FR,France,41580,65000000.0,French,"Paris, Marseille, Lyon"
US,United States of America,315,5000000.0,Unknown,Unknown
US,United States of America,22067,5000000.0,Unknown,Unknown
GB,United Kingdom,18242,67000000.0,English,"London, Manchester, Birmingham"
JP,Japan,11667,126000000.0,Japanese,"Tokyo, Osaka, Kyoto"
US,United States of America,11667,5000000.0,Unknown,Unknown
US,United States of America,32502,5000000.0,Unknown,Unknown
US,United States of America,28732,5000000.0,Unknown,Unknown
US,United States of America,75555,5000000.0,Unknown,Unknown
